Eigvals	30
0.503171790767	0.293658541792	0.27670154205	0.25163867151	0.230455674972	0.226613370377	0.213378128818	0.20548274245	0.192659605199	0.190753548576	0.182938399457	0.176750842273	0.175674126848	0.171484706208	0.163886752273	0.161591806376	0.151146659707	0.150232072345	0.143423001117	0.141319791718	0.138189529938	0.129546533166	0.125638784191	0.12445434079	0.119809226645	0.113943058864	0.110046744393	0.104220713277	0.0975691890382	0.0

Proportion explained	30
0.0955441500206	0.0557609871752	0.0525411283576	0.0477820963395	0.0437597893736	0.0430301981417	0.0405170407502	0.0390178351242	0.0365829296472	0.0362210004547	0.0347370305788	0.0335621139745	0.0333576632044	0.0325621602738	0.0311194322355	0.0306836592866	0.0287002955952	0.0285266303109	0.0272336982847	0.0268343329824	0.0262399471154	0.024598782417	0.0238567643605	0.0236318577977	0.0227498260722	0.0216359360952	0.0208960892652	0.0197898205888	0.0185268041769	0.0

Species	0	0

Site	30	30
515rcbc9	0.0184721799029	-0.0700766559725	0.119865843425	-0.0437393152976	0.0129955110307	-0.192035819276	-0.0312532833779	0.0515333485225	0.0145191066109	0.00644233565981	-0.0714662561408	-0.0583156388158	-0.111665577053	0.0591227933265	0.0879735657378	0.100479017821	-0.0273140591573	-0.177603967993	-0.0533990604989	0.0945312052148	0.0110086113123	0.0366421191123	0.0459104488405	0.0967953794511	-0.0314872640143	-0.0524995273073	0.0297338860518	0.0289997374912	-0.0302045439239	0.0
515rcbc8	-0.214115592533	0.168816520994	-0.0737003876217	0.0755552054241	-0.0326354090318	-0.0953120387461	-0.0769427069297	-0.158033699302	0.095479163416	-0.0887772993105	0.0138373835779	0.000640310953996	0.0467597988395	-0.207966723747	-0.0432527428482	-0.0317367318653	0.00222331509072	-0.0345068641688	-0.0090153392549	0.104911853855	0.0284341829963	-0.058722789537	-0.0193329593938	0.0245229581856	-0.0123602529556	-0.0649896493205	0.0144665727235	0.0178292275908	-0.0046830571775	0.0
515rcbc25	-0.271542569901	0.170659712226	-0.0888707522835	-0.257965908943	-0.10314271859	0.015358613184	-0.0477459157093	-0.00315404814963	-0.0564839720325	0.0440563378877	-0.00871948061837	0.0250163629063	0.0654556377803	0.150358969015	0.0249510108536	0.0721393378914	-0.0100546307512	-0.0249805888401	-0.0147583622803	-0.0675678996306	-0.0290423073479	-0.0694144663004	-0.057450396421	-0.00686495291242	0.0359221156097	-0.041235965856	-0.0114993559175	0.0320518858077	-0.0130659982946	0.0
515rcbc19	-0.0795013604325	0.00318288646378	0.037866784169	0.148789396441	0.0334376412938	-0.0831767162545	0.0369095268598	-0.0472695558466	-0.0898599518505	0.0672119474847	0.0261140104464	0.0522729910192	-0.0307207871093	0.162334478144	-0.0627996332986	-0.0921054960737	0.161126046764	0.0524778258226	0.0316367116234	0.121285063357	-0.0485233743848	-0.003196982699	-0.0906417200409	0.0581828393958	0.0570583016293	0.0235912116121	0.0299312352184	0.0519509776548	0.0326304225286	0.0
515rcbc18	0.106226086363	0.032260908813	-0.0565596871452	-0.0455945296004	0.0233708484792	-0.0939824451697	-0.0583721690212	-0.0966381926515	0.066518084721	0.0273808435591	-0.00609976384618	0.0950163495818	-0.0436313318478	0.0536494393096	-0.110750915813	-0.012370872028	-0.0968971807654	-0.0174372599223	0.126777955056	0.000462840789993	-0.0942751329576	-0.00315060955881	0.125603221446	-0.0520904347691	0.0281308586094	0.121088341946	0.0475079171047	-0.00560507775415	-0.0949760357292	0.0
515rcbc11	-0.166749672697	-0.0806392147102	-0.00914600889888	-0.0817282615475	0.0658351159448	0.0596802203769	0.0141772513744	0.120041406837	0.100481790385	0.0119113513602	-0.146948033904	0.0408259754481	-0.0973425433925	-0.0715509445709	0.0588245894845	0.0142362607436	0.0804008298484	0.120195680043	0.0858612001027	-0.00433069173985	0.0716041256943	-0.0741552894412	-0.0143482669631	0.00641825163901	-0.0462727620972	0.0404868504028	0.132440370825	0.021316753217	-0.0141347459396	0.0
515rcbc10	0.00442904293403	0.0400625413759	0.066029554574	0.13884841164	0.069348576903	0.135116399995	-0.0399578158855	0.0646926678505	-0.0136988447723	0.0915443574423	-0.0647741588033	-0.110362637735	0.0612406171563	-0.0457871418759	-0.0292612865981	0.112667140952	0.0580991803234	-0.0985947592991	0.152674224058	-0.0146691051543	-0.0862445417164	-0.0804594441281	-0.00663189595618	0.0201901556725	0.04780205507	-0.0323343099529	-0.0670232772312	-0.0712456984583	-0.029841644769	0.0
515rcbc35	0.0733594180633	0.040555712847	0.233599936492	0.131345673725	-0.061573265623	0.0441465700946	-0.150179073052	-0.110688467107	-0.0614493082155	-0.0455293509938	-0.0437884823605	-0.00454959618428	0.00890005580249	0.0340813451286	-0.000123985254435	0.0726117466701	-0.067461385716	0.0844786865636	-0.0655236611728	-0.0988519840952	0.110646802813	-0.00207445600659	-0.0539143122102	0.0148140006489	0.0592785618013	0.0308619713536	0.0745578971653	-0.00256564445156	-0.0582879804674	0.0
515rcbc34	0.14812901394	0.0718968055432	0.0109046942084	-0.0257885170076	0.0780618848048	0.032756320432	0.084823674444	0.0118571156113	-0.0588050775393	-0.00897903462133	0.0785035147079	-0.0288282311204	-0.00906033116913	0.00191028746047	0.0486123807304	-0.0500258086007	-0.0766676343661	0.015455638743	0.0697612514249	0.0168103416301	0.147398105923	-0.132612907893	0.0690330080786	0.070001527583	0.0233701566952	0.0264779383789	-0.101150297275	0.143843531259	0.00852499044432	0.0
515rcbc15	0.15562554958	0.0274075852347	-0.0688296202303	-0.060783106891	0.0138674591479	-0.000995081855495	-0.167742394693	0.0202624019778	0.0236675584959	-0.10119883112	0.110099893432	0.03727282375	-0.042498983221	0.056043971007	-0.0483060619743	0.0580833975009	0.0898580897861	-0.00690903748928	0.0628699194718	-0.02232217765	0.086104589604	0.0143715897078	0.049993257696	0.0458336018545	-0.00914854722521	-0.0205020599117	0.0165257711383	-0.102940086014	0.162202074344	0.0
515rcbc32	-0.216609324971	0.168326597736	0.0453308964308	0.0297443173651	0.0847980504795	-0.137780291211	0.0889772441719	0.033067916107	-0.15154146413	0.0238894457651	0.0173894114568	-0.0493237665531	-0.0641785846458	-0.0464847005523	-0.00368915865151	0.071062832102	-0.0274220901625	0.116085204293	0.015528230188	-0.0310836622957	0.0154512590982	0.0996717656115	0.0493852066652	-0.0367408701679	-0.0909706427894	0.047822999942	-0.0701819442212	-0.0764877078504	0.0128858193645	0.0
515rcbc31	-0.17384462937	-0.0156341556062	-0.0358701378178	0.0251330405172	-0.0084813217405	0.129877380096	0.0596724324158	0.142700881648	-0.000630075922552	-0.063189939738	0.0249762015344	0.0735864136282	-0.0182220118785	-0.0378176285848	-0.154300864471	-0.00400537291757	0.0271879650041	-0.0475720786596	-0.146434037333	-0.0215919073882	0.0140106219206	0.0515656048582	0.0987105114415	0.112260162885	0.0961268640258	0.0447026063342	-0.0143949946532	-0.00361268340129	-0.0516053201476	0.0
515rcbc30	0.029789544661	0.0557045734081	0.289130739713	-0.115695668298	-0.0647313910948	-0.078639935027	0.0941342414642	0.0563411071918	0.0493558735653	-0.0776190800487	-0.0228939567398	-0.0431278759595	0.0323266306555	-0.0359840061693	-0.0443252098273	-0.192592463266	0.0175789113378	-0.035142961292	0.0221141166582	-0.0977453442919	-0.0730816112142	-0.0332483822462	0.00584001248813	-0.014223576394	0.0160350507476	-0.0183612693286	0.0172569447912	-0.0309274897337	0.059743391379	0.0
515rcbc37	-0.00244820250943	-0.0641035806652	0.0316457823001	0.0605994468347	-0.0821808671545	-0.0584461205382	0.10681446606	-0.0305036510718	0.119959463356	-0.0591112968231	-0.00855693796427	0.0521935227179	0.112314575222	0.03463317019	0.00596573082201	0.114324223661	0.153062751987	-0.0589284928507	0.0200595601652	-0.0506243794334	0.086414347618	0.0588147673595	0.0200988739332	-0.1362385465	-0.0222382833448	0.0424967500434	-0.0717617450767	0.0810085085316	-0.0119129606212	0.0
515rcbc36	-0.237370939059	-0.319682023125	0.0657774939151	-0.110373484094	0.183196816073	0.0375866765591	-0.0606087185482	-0.156957345026	-0.0125010873584	0.0343505642383	0.103227359311	-0.0774411428153	0.0547436114266	0.000268105370595	-0.0326388223104	-0.0371865085245	-0.0156339077813	-0.0110474092478	-0.0159332044998	-0.0194679096178	0.0167981099906	0.0018903294472	0.00942134585098	-0.0195793653128	-0.0152028766761	-0.00303583781115	-0.0255078135487	-0.0132696693753	0.0011770907702	0.0
